,SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,POPESTIMATE2014,POPESTIMATE2015,POPESTIMATE2016,POPESTIMATE2017,POPESTIMATE2018,POPESTIMATE2019,POPESTIMATE2020,NPOPCHG_2010,NPOPCHG_2011,NPOPCHG_2012,NPOPCHG_2013,NPOPCHG_2014,NPOPCHG_2015,NPOPCHG_2016,NPOPCHG_2017,NPOPCHG_2018,NPOPCHG_2019,NPOPCHG_2020,BIRTHS2010,BIRTHS2011,BIRTHS2012,BIRTHS2013,BIRTHS2014,BIRTHS2015,BIRTHS2016,BIRTHS2017,BIRTHS2018,BIRTHS2019,BIRTHS2020,DEATHS2010,DEATHS2011,DEATHS2012,DEATHS2013,DEATHS2014,DEATHS2015,DEATHS2016,DEATHS2017,DEATHS2018,DEATHS2019,DEATHS2020,NATURALINC2010,NATURALINC2011,NATURALINC2012,NATURALINC2013,NATURALINC2014,NATURALINC2015,NATURALINC2016,NATURALINC2017,NATURALINC2018,NATURALINC2019,NATURALINC2020,INTERNATIONALMIG2010,INTERNATIONALMIG2011,INTERNATIONALMIG2012,INTERNATIONALMIG2013,INTERNATIONALMIG2014,INTERNATIONALMIG2015,INTERNATIONALMIG2016,INTERNATIONALMIG2017,INTERNATIONALMIG2018,INTERNATIONALMIG2019,INTERNATIONALMIG2020,DOMESTICMIG2010,DOMESTICMIG2011,DOMESTICMIG2012,DOMESTICMIG2013,DOMESTICMIG2014,DOMESTICMIG2015,DOMESTICMIG2016,DOMESTICMIG2017,DOMESTICMIG2018,DOMESTICMIG2019,DOMESTICMIG2020,NETMIG2010,NETMIG2011,NETMIG2012,NETMIG2013,NETMIG2014,NETMIG2015,NETMIG2016,NETMIG2017,NETMIG2018,NETMIG2019,NETMIG2020,RESIDUAL2010,RESIDUAL2011,RESIDUAL2012,RESIDUAL2013,RESIDUAL2014,RESIDUAL2015,RESIDUAL2016,RESIDUAL2017,RESIDUAL2018,RESIDUAL2019,RESIDUAL2020,GQESTIMATESBASE2010,GQESTIMATES2010,GQESTIMATES2011,GQESTIMATES2012,GQESTIMATES2013,GQESTIMATES2014,GQESTIMATES2015,GQESTIMATES2016,GQESTIMATES2017,GQESTIMATES2018,GQESTIMATES2019,GQESTIMATES2020,RBIRTH2011,RBIRTH2012,RBIRTH2013,RBIRTH2014,RBIRTH2015,RBIRTH2016,RBIRTH2017,RBIRTH2018,RBIRTH2019,RBIRTH2020,RDEATH2011,RDEATH2012,RDEATH2013,RDEATH2014,RDEATH2015,RDEATH2016,RDEATH2017,RDEATH2018,RDEATH2019,RDEATH2020,RNATURALINC2011,RNATURALINC2012,RNATURALINC2013,RNATURALINC2014,RNATURALINC2015,RNATURALINC2016,RNATURALINC2017,RNATURALINC2018,RNATURALINC2019,RNATURALINC2020,RINTERNATIONALMIG2011,RINTERNATIONALMIG2012,RINTERNATIONALMIG2013,RINTERNATIONALMIG2014,RINTERNATIONALMIG2015,RINTERNATIONALMIG2016,RINTERNATIONALMIG2017,RINTERNATIONALMIG2018,RINTERNATIONALMIG2019,RINTERNATIONALMIG2020,RDOMESTICMIG2011,RDOMESTICMIG2012,RDOMESTICMIG2013,RDOMESTICMIG2014,RDOMESTICMIG2015,RDOMESTICMIG2016,RDOMESTICMIG2017,RDOMESTICMIG2018,RDOMESTICMIG2019,RDOMESTICMIG2020,RNETMIG2011,RNETMIG2012,RNETMIG2013,RNETMIG2014,RNETMIG2015,RNETMIG2016,RNETMIG2017,RNETMIG2018,RNETMIG2019,RNETMIG2020
476,50,3,5,13,157,Georgia,Jackson County,60485,60470,60706,60985,60860,61286,62125,63439,65091,67681,70347,73015,76199,236,279,-125,426,839,1314,1652,2590,2666,2668,3184,200,802,784,702,785,797,821,838,890,879,889,91,492,532,577,507,572,594,590,651,600,683,109,310,252,125,278,225,227,248,239,279,206,2,18,-1,-4,31,40,62,42,36,30,26,123,-47,-380,309,525,1040,1360,2289,2379,2366,2972,125,-29,-381,305,556,1080,1422,2331,2415,2396,2998,2,-2,4,-4,5,9,3,11,12,-7,-20,757,753,757,733,710,657,670,670,691,606,717,716,13.18092546,12.86880873,11.49444108,12.72171849,12.69472142,12.77522757,12.62314343,12.89593416,12.26266375,11.91577198,8.086054022,8.732405926,9.447710117,8.21644748,9.110891657,9.242978293,8.887416022,9.432868693,8.37041894,9.154636964,5.094871437,4.136402807,2.046730961,4.505271005,3.58382976,3.53224928,3.735727412,3.463065465,3.892244807,2.761135014,0.295831245,-0.016414297,-0.065495391,0.502386335,0.637125291,0.96475531,0.632663513,0.521633292,0.418520947,0.348492769,-0.77244825,-6.237432804,5.059518936,8.508155675,16.56525756,21.16237454,34.48016148,34.4712667,33.00735202,39.83540419,-0.476617005,-6.253847101,4.994023546,9.01054201,17.20238285,22.12712985,35.11282499,34.99289999,33.42587297,40.18389695
477,50,3,5,13,159,Georgia,Jasper County,13900,13894,13888,13832,13638,13594,13530,13679,13776,13881,14024,14207,14483,-6,-56,-194,-44,-64,149,97,105,143,183,276,40,197,177,172,173,155,176,143,166,147,140,46,122,132,125,137,140,132,135,176,131,134,-6,75,45,47,36,15,44,8,-10,16,6,1,4,3,6,0,2,1,1,1,1,1,1,-136,-248,-98,-102,132,52,97,152,165,272,2,-132,-245,-92,-102,134,53,98,153,166,273,-2,1,6,1,2,0,0,-1,0,1,-3,94,94,94,102,88,84,93,91,95,98,95,95,14.21356421,12.88678558,12.63219742,12.75623064,11.39328899,12.82097979,10.34096251,11.89750941,10.41408381,9.759498083,8.802308802,9.610484165,9.180376028,10.1017549,10.29071263,9.615734839,9.76244712,12.61422684,9.280578088,9.341233879,5.411255411,3.27630142,3.451821387,2.654475741,1.102576353,3.205244946,0.578515385,-0.716717434,1.133505721,0.418264204,0.288600289,0.218420095,0.440658049,0.0,0.147010181,0.072846476,0.072314423,0.071671743,0.070844108,0.069710701,-9.812409812,-18.05606116,-7.197414806,-7.5210146,9.70267191,3.788016755,7.014499042,10.894105,11.68927774,18.96131056,-9.523809524,-17.83764106,-6.756756757,-7.5210146,9.849682091,3.860863231,7.086813465,10.96577674,11.76012185,19.03102126
478,50,3,5,13,161,Georgia,Jeff Davis County,15068,15074,15112,15161,15194,15041,14927,15012,14954,15033,15015,15101,15213,38,49,33,-153,-114,85,-58,79,-18,86,112,64,185,227,198,219,202,210,228,178,199,194,12,144,146,169,175,156,192,163,180,136,165,52,41,81,29,44,46,18,65,-2,63,29,-2,-7,-2,-4,-4,8,14,9,7,6,4,-10,14,-44,-178,-159,33,-89,7,-23,18,79,-12,7,-46,-182,-163,41,-75,16,-16,24,83,-2,1,-2,0,5,-2,-1,-2,0,-1,0,111,111,111,126,121,113,111,111,111,121,112,112,12.22211211,14.95634986,13.09740367,14.61558996,13.49410468,14.01588467,15.20658952,11.84771033,13.21556648,12.79936663,9.513427807,9.619502553,11.17909707,11.6791244,10.42118975,12.81452313,10.8713776,11.98083067,9.031743924,10.88605925,2.708684306,5.336847307,1.918306598,2.936465563,3.072914927,1.201361543,4.335211925,-0.133120341,4.183822553,1.913307383,-0.462458296,-0.131774008,-0.264594014,-0.266951415,0.534419987,0.934392311,0.600260113,0.465921193,0.398459291,0.263904467,0.924916592,-2.899028167,-11.7744336,-10.61131874,2.204482448,-5.940065407,0.466868977,-1.530883919,1.195377872,5.212113215,0.462458296,-3.030802174,-12.03902762,-10.87827015,2.738902435,-5.005673096,1.067129089,-1.064962726,1.593837163,5.476017682
479,50,3,5,13,163,Georgia,Jefferson County,16930,16916,16872,16772,16351,16245,16127,15926,15773,15638,15423,15344,15267,-44,-100,-421,-106,-118,-201,-153,-135,-215,-79,-77,50,237,220,215,184,206,221,198,183,190,188,75,199,217,224,223,226,219,204,230,247,237,-25,38,3,-9,-39,-20,2,-6,-47,-57,-49,0,-4,1,6,5,10,9,8,2,2,2,-17,-134,-441,-102,-86,-191,-164,-138,-169,-24,-31,-17,-138,-440,-96,-81,-181,-155,-130,-167,-22,-29,-2,0,16,-1,2,0,0,1,-1,0,1,527,572,636,496,591,588,623,597,529,521,600,599,14.08869338,13.28382091,13.19180268,11.36784876,12.85371104,13.94365753,12.60704849,11.78326519,12.35089544,12.28316618,11.82974676,13.1026779,13.74401767,13.77733844,14.10164415,13.81747058,12.98908026,14.80956827,16.05616407,15.48462971,2.258946618,0.181143012,-0.552214996,-2.409489682,-1.247933111,0.126186946,-0.382031772,-3.026303081,-3.705268632,-3.201463526,-0.237783854,0.060381004,0.368143331,0.308908934,0.623966555,0.567841257,0.509375696,0.128778855,0.130009426,0.130671981,-7.965759125,-26.62802282,-6.258436618,-5.313233659,-11.91776121,-10.34732957,-8.786730763,-10.88181321,-1.560113108,-2.0254157,-8.203542979,-26.56764182,-5.890293288,-5.004324725,-11.29379465,-9.779488312,-8.277355067,-10.75303435,-1.430103683,-1.89474372
480,50,3,5,13,165,Georgia,Jenkins County,8340,8333,8320,8124,9114,9196,9040,8906,8823,8844,8790,8734,8746,-13,-196,990,82,-156,-134,-83,21,-54,-56,12,34,104,102,100,99,103,82,102,112,92,98,40,91,131,92,109,89,103,106,105,83,111,-6,13,-29,8,-10,14,-21,-4,7,9,-13,-1,-8,-4,-6,-4,28,39,23,18,17,14,-8,-202,962,78,-145,-177,-101,3,-79,-83,10,-9,-210,958,72,-149,-149,-62,26,-61,-66,24,2,1,61,2,3,1,0,-1,0,1,1,84,84,84,1170,1192,1199,1203,1188,1194,1178,1184,1184,12.64899051,11.83431953,10.9229929,10.85764422,11.47888109,9.250380732,11.54695194,12.70273336,10.49988587,11.21281465,11.0678667,15.198979,10.04915347,11.95437596,9.918644823,11.61938068,11.99977359,11.90881252,9.472723123,12.70022883,1.581123814,-3.364659473,0.873839432,-1.096731739,1.560236264,-2.368999944,-0.452821645,0.793920835,1.027162748,-1.487414188,-0.97299927,-0.464090962,-0.655379574,-0.438692696,3.120472529,4.399571324,2.603724458,2.041510718,1.940196302,1.601830664,-24.56823157,111.6138763,8.519934462,-15.90261022,-19.7258442,-11.39376163,0.339616234,-8.959963706,-9.472723123,1.14416476,-25.54123084,111.1497854,7.864554888,-16.34130292,-16.60537167,-6.99419031,2.943340692,-6.918452989,-7.53252682,2.745995423
481,50,3,5,13,167,Georgia,Johnson County,9980,9978,9991,10003,10008,9909,9813,9717,9679,9750,9767,9724,9667,13,12,5,-99,-96,-96,-38,71,17,-43,-57,35,85,89,99,59,85,106,110,107,106,105,7,86,102,112,83,86,105,104,104,110,144,28,-1,-13,-13,-24,-1,1,6,3,-4,-39,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-14,14,20,-88,-70,-93,-36,66,16,-36,-16,-14,14,20,-88,-72,-95,-38,64,14,-38,-18,-1,-1,-2,2,0,0,-1,1,0,-1,0,1737,1738,1740,1743,1737,1730,1717,1722,1720,1686,1694,1692,8.502550765,8.895107691,9.941256213,5.983166008,8.704557092,10.93008868,11.32327963,10.96479992,10.87681494,10.82976639,8.602580774,10.19439308,11.2466737,8.416996248,8.806963646,10.82697463,10.7056462,10.65737562,11.28726079,14.85225104,-0.100030009,-1.299285393,-1.305417483,-2.43383024,-0.102406554,0.103114044,0.617633435,0.307424297,-0.410445847,-4.022484658,0.0,0.0,0.0,-0.202819187,-0.204813108,-0.206228088,-0.205877812,-0.204949531,-0.205222923,-0.206281265,1.400420126,1.998900605,-8.83667219,-7.098671534,-9.523809524,-3.712105589,6.79396778,1.639596249,-3.694012621,-1.650250116,1.400420126,1.998900605,-8.83667219,-7.301490721,-9.728622632,-3.918333677,6.588089969,1.434646718,-3.899235545,-1.856531381
482,50,3,5,13,169,Georgia,Jones County,28669,28648,28628,28724,28610,28563,28641,28432,28572,28459,28603,28689,28787,-20,96,-114,-47,78,-209,140,-113,144,86,98,83,326,317,310,290,308,312,272,257,293,231,76,234,262,254,215,271,258,261,284,293,322,7,92,55,56,75,37,54,11,-27,0,-91,1,8,9,0,-1,0,1,0,0,0,0,-29,-4,-183,-103,8,-248,87,-124,174,86,191,-28,4,-174,-103,7,-248,88,-124,174,86,191,1,0,5,0,-4,2,-2,0,-3,0,-2,321,321,320,308,310,310,318,304,279,288,306,306,11.36839169,11.05801095,10.84427964,10.13915111,10.79319468,10.94660024,9.53867195,9.007745961,10.22830413,8.038137658,8.16013391,9.139428611,8.885312997,7.516956856,9.496609605,9.051996351,9.152916835,9.95408503,10.22830413,11.20467674,3.208257777,1.918582342,1.958966645,2.622194252,1.296585075,1.894603887,0.385755116,-0.94633907,0.0,-3.166539077,0.278978937,0.313949838,0.0,-0.03496259,0.0,0.035085257,0.0,0.0,0.0,0.0,-0.139489469,-6.383646702,-3.603099365,0.27970072,-8.690624288,3.052417374,-4.348512213,6.098629561,3.002164351,6.646252349,0.139489469,-6.069696864,-3.603099365,0.24473813,-8.690624288,3.087502631,-4.348512213,6.098629561,3.002164351,6.646252349
483,50,3,5,13,171,Georgia,Lamar County,18317,18307,18260,18153,18026,17926,18187,18229,18462,18582,18866,19001,19261,-47,-107,-127,-100,261,42,233,120,284,135,260,46,202,193,185,184,219,202,211,201,223,216,41,193,190,186,225,214,201,218,216,220,235,5,9,3,-1,-41,5,1,-7,-15,3,-19,1,5,12,32,28,28,37,22,20,20,12,-55,-122,-151,-132,264,13,193,106,277,112,267,-54,-117,-139,-100,292,41,230,128,297,132,279,2,1,9,1,10,-4,2,-1,2,0,0,1455,1397,1312,1178,1141,1289,1219,1230,1086,1255,1175,1175,11.09493862,10.66917273,10.29149978,10.1902362,12.02768014,11.0108746,11.39185833,10.73488571,11.77806533,11.29057551,10.60060967,10.50333066,10.34712951,12.46088666,11.75307557,10.95636532,11.76978728,11.53599658,11.61961603,12.28372798,0.494328949,0.165842063,-0.055629729,-2.270650458,0.274604569,0.05450928,-0.377928949,-0.801110874,0.158449309,-0.993152475,0.274627194,0.663368252,1.780151313,1.550688118,1.537785589,2.016843368,1.187776698,1.068147832,1.05632873,0.627254195,-6.700903523,-8.347383841,-7.343124166,14.62077368,0.713971881,10.52029108,5.72292409,14.79384747,5.915440885,13.95640583,-6.42627633,-7.684015589,-5.562972853,16.1714618,2.251757469,12.53713445,6.910700788,15.8619953,6.971769615,14.58366003
484,50,3,5,13,173,Georgia,Lanier County,10078,10076,10103,10481,10462,10405,10362,10264,10444,10456,10450,10581,10737,27,378,-19,-57,-43,-98,180,12,-6,131,156,28,132,123,131,141,147,149,152,140,135,127,34,75,78,95,79,98,75,98,88,102,123,-6,57,45,36,62,49,74,54,52,33,4,2,4,31,9,7,11,19,15,10,14,11,30,312,-93,-105,-114,-158,86,-56,-67,85,141,32,316,-62,-96,-107,-147,105,-41,-57,99,152,1,5,-2,3,2,0,1,-1,-1,-1,0,260,260,255,260,246,214,227,180,183,228,260,260,12.82549553,11.74616817,12.55570997,13.57923629,14.25385436,14.39057369,14.54545455,13.39328423,12.83819124,11.91481377,7.28721337,7.448789572,9.105285858,7.608224587,9.502569572,7.243577361,9.377990431,8.418635798,9.699966716,11.53954405,5.538282161,4.297378599,3.450424115,5.971011701,4.751284786,7.14699633,5.167464115,4.974648426,3.138224526,0.375269725,0.38865138,2.960416368,0.862606029,0.674146482,1.066614952,1.835039598,1.435406699,0.956663159,1.331367981,1.031991744,30.31480762,-8.881249105,-10.063737,-10.978957,-15.32046931,8.305968708,-5.358851675,-6.409643165,8.083305597,13.22825781,30.703459,-5.920832736,-9.201130972,-10.30481052,-14.25385436,10.14100831,-3.923444976,-5.452980006,9.414673577,14.26024955
485,50,3,5,13,175,Georgia,Laurens County,48434,48436,48388,47841,47819,47727,47553,47491,47287,47362,47293,47567,47512,-48,-547,-22,-92,-174,-62,-204,75,-69,274,-55,178,628,699,661,630,631,633,657,597,642,620,164,512,552,558,546,524,546,590,567,597,634,14,116,147,103,84,107,87,67,30,45,-14,1,6,12,4,11,18,26,8,8,7,6,-62,-671,-178,-195,-268,-187,-316,2,-106,223,-49,-61,-665,-166,-191,-257,-169,-290,10,-98,230,-43,-1,2,-3,-4,-1,0,-1,-2,-1,-1,2,1058,1060,1033,1038,1069,936,1042,968,1026,968,1185,1184,13.0521984,14.61425883,13.83626735,13.22418136,13.27806069,13.35753023,13.88287251,12.61423063,13.53573688,13.0417863,10.64128277,11.54087393,11.68023779,11.46095718,11.02647195,11.52166115,12.46711534,11.98034969,12.58697027,13.33627825,2.410915628,3.073384905,2.156029556,1.763224181,2.251588738,1.835869084,1.415757166,0.633880936,0.948766603,-0.294491949,0.124702533,0.250888564,0.083729303,0.230898405,0.378771937,0.548650531,0.169045632,0.169034916,0.147585916,0.126210835,-13.94589988,-3.721513694,-4.081803529,-5.625524769,-3.93501957,-6.668214143,0.042261408,-2.239712641,4.701665613,-1.030721821,-13.82119735,-3.470625131,-3.998074226,-5.394626364,-3.556247633,-6.119563612,0.21130704,-2.070677724,4.849251529,-0.904510986
486,50,3,5,13,177,Georgia,Lee County,28298,28295,28417,28585,28718,29055,29139,29191,29203,29429,29764,30045,30234,122,168,133,337,84,52,12,226,335,281,189,76,362,377,364,365,369,331,324,350,345,334,68,149,170,201,204,209,204,214,254,251,277,8,213,207,163,161,160,127,110,96,94,57,3,6,24,28,19,19,29,9,10,5,5,104,-50,-105,147,-101,-130,-145,108,231,183,127,107,-44,-81,175,-82,-111,-116,117,241,188,132,7,-1,7,-1,5,3,1,-1,-2,-1,0,828,879,941,872,920,928,914,869,877,929,906,907,12.70130873,13.15812436,12.60104201,12.54424855,12.65215155,11.33678118,11.05198526,11.82572264,11.53672524,11.08180295,5.227886741,5.933371726,6.958267703,7.011032065,7.166123779,6.987019214,7.299768045,8.582095856,8.393385611,9.190597057,7.473421985,7.224752631,5.642774306,5.533216483,5.486027773,4.349761962,3.752217219,3.24362678,3.143339631,1.891205893,0.210518929,0.837652479,0.969310924,0.652988281,0.651465798,0.993252731,0.306999591,0.33787779,0.167198917,0.165895254,-1.75432441,-3.664729595,5.08888235,-3.471148228,-4.457397566,-4.966263657,3.683995088,7.80497694,6.119480346,4.213739445,-1.543805481,-2.827077116,6.058193274,-2.818159948,-3.805931768,-3.973010926,3.990994679,8.142854729,6.286679262,4.379634699
487,50,3,5,13,179,Georgia,Liberty County,63453,63584,62772,65210,64482,62438,64217,61762,61672,61819,60887,62813,63004,-812,2438,-728,-2044,1779,-2455,-90,147,-932,1926,191,354,1220,1690,1424,1363,1524,1420,1390,1444,1353,1429,113,302,303,312,303,350,360,381,394,388,390,241,918,1387,1112,1060,1174,1060,1009,1050,965,1039,90,104,866,362,342,464,279,85,1,5,37,-1238,1404,-3082,-3627,332,-4150,-1431,-939,-1990,955,-880,-1148,1508,-2216,-3265,674,-3686,-1152,-854,-1989,960,-843,95,12,101,109,45,57,2,-8,7,1,-5,2579,2579,2550,1544,883,1594,1766,1608,1868,1224,2346,2349,19.06518104,26.06174629,22.43933186,21.52303502,24.19450861,23.00824732,22.51176199,23.53593141,21.87550526,22.71553129,4.719413668,4.67260895,4.916482824,4.784651218,5.556481636,5.833076786,6.170490157,6.421853862,6.273241714,6.199480197,14.34576737,21.38913734,17.52284904,16.7383838,18.63802697,17.17517054,16.34127183,17.11407755,15.60226354,16.51605109,1.625228548,13.35471733,5.704380712,5.400497414,7.366307083,4.520634509,1.376618539,0.016299122,0.080840744,0.588155814,21.9405854,-47.52798939,-57.15411283,5.242588133,-65.88399654,-23.18648022,-15.20758598,-32.43525174,15.44058205,-13.9885707,23.56581394,-34.17327206,-51.44973211,10.64308555,-58.51768946,-18.66584572,-13.83096744,-32.41895262,15.5214228,-13.40041489
488,50,3,5,13,181,Georgia,Lincoln County,7996,7996,7970,7872,7764,7734,7644,7720,7859,7859,7927,7969,8031,-26,-98,-108,-30,-90,76,139,0,68,42,62,10,60,74,70,66,86,88,85,68,79,78,9,81,83,100,84,88,80,106,102,75,110,1,-21,-9,-30,-18,-2,8,-21,-34,4,-32,0,0,7,6,5,3,5,3,3,3,3,-28,-78,-107,-5,-79,76,126,18,100,35,92,-28,-78,-100,1,-74,79,131,21,103,38,95,1,1,1,-1,2,-1,0,0,-1,0,-1,67,67,67,67,56,67,48,59,67,58,67,67,7.574801162,9.465336403,9.033423668,8.583690987,11.1950013,11.29725913,10.8156254,8.615228684,9.939607448,9.75,10.22598157,10.61652597,12.90489095,10.92469762,11.45535017,10.27023557,13.48772108,12.92284303,9.436336185,13.75,-2.651180407,-1.151189563,-3.871467286,-2.341006633,-0.260348867,1.027023557,-2.672095686,-4.307614342,0.503271263,-4.0,0.0,0.89536966,0.774293457,0.65027962,0.390523301,0.641889723,0.381727955,0.380083618,0.377453447,0.375,-9.84724151,-13.6863648,-0.645244548,-10.274418,9.893256964,16.17562103,2.290367731,12.66945395,4.403623553,11.5,-9.84724151,-12.79099514,0.12904891,-9.62413838,10.28378027,16.81751075,2.672095687,13.04953757,4.781077001,11.875
489,50,3,5,13,183,Georgia,Long County,14464,14345,14575,15097,16013,16510,17058,17695,18392,18822,19148,19647,20171,230,522,916,497,548,637,697,430,326,499,524,48,152,250,241,261,306,273,284,299,299,261,5,75,92,89,96,105,105,87,98,90,116,43,77,158,152,165,201,168,197,201,209,145,7,9,81,63,27,54,41,9,-10,7,2,169,433,648,275,345,375,487,223,134,282,379,176,442,729,338,372,429,528,232,124,289,381,11,3,29,7,11,7,1,1,1,1,-2,328,328,328,328,328,298,330,321,328,329,329,330,10.24534915,16.07200257,14.82028103,15.55052431,17.6099905,15.13010225,15.26307304,15.74927574,15.41435752,13.1096489,5.055270963,5.914496946,5.473049842,5.719733079,6.042643801,5.819270097,4.675659698,5.161969976,4.639773167,5.826510623,5.190078188,10.15750563,9.34723119,9.83079123,11.5673467,9.310832156,10.58741334,10.58730577,10.77458435,7.283138279,0.606632516,5.207328833,3.874181349,1.608674929,3.107645383,2.272286419,0.483688934,-0.52673163,0.360871246,0.10045708,29.18576436,41.65863067,16.91110906,20.55529075,21.58087072,26.99032893,11.98473693,7.058203845,14.53795592,19.03661661,29.79239687,46.8659595,20.78529041,22.16396568,24.6885161,29.26261535,12.46842586,6.531472215,14.89882717,19.13707369
490,50,3,5,13,185,Georgia,Lowndes County,109233,109257,109704,111519,114141,112985,113630,113501,114457,115495,116361,117600,118268,447,1815,2622,-1156,645,-129,956,1038,866,1239,668,416,1775,1658,1643,1595,1629,1555,1586,1551,1651,1639,237,835,735,862,767,863,817,953,945,964,1046,179,940,923,781,828,766,738,633,606,687,593,58,101,380,285,208,311,268,124,56,105,73,193,769,1244,-2286,-389,-1220,-47,287,208,445,-9,251,870,1624,-2001,-181,-909,221,411,264,550,64,17,5,75,64,-2,14,-3,-6,-4,2,11,6410,6452,6516,6769,6536,6297,6064,6429,6236,5967,6065,6067,16.04715604,14.6946734,14.46774037,14.07673808,14.34414501,13.64286404,13.79418313,13.37899386,14.11346336,13.89760374,7.548943826,6.51422494,7.590500427,6.769190036,7.599138823,7.167987085,8.288686335,8.151611345,8.240689688,8.869367612,8.498212211,8.180448462,6.877239946,7.307548044,6.745006186,6.474876951,5.505496799,5.227382513,5.872773667,5.028236132,0.91310578,3.367898609,2.509620211,1.835712552,2.738507733,2.351310329,1.078485945,0.48305845,0.897585495,0.618990283,6.952260841,11.0254365,-20.1297958,-3.433135494,-10.74269915,-0.412356662,2.496173114,1.7942171,3.804052812,-0.07631387,7.865366621,14.39333511,-17.62017559,-1.597422942,-8.004191414,1.938953667,3.574659059,2.27727555,4.701638307,0.542676412
491,50,3,5,13,187,Georgia,Lumpkin County,29966,29947,30281,30453,30684,30872,31122,31292,31422,32812,32934,33692,34186,334,172,231,188,250,170,130,1390,122,758,494,85,308,357,298,314,260,286,314,279,290,286,37,225,220,237,240,274,281,297,322,302,328,48,83,137,61,74,-14,5,17,-43,-12,-42,8,13,11,6,6,-1,-1,-4,-5,-10,-3,242,75,85,118,170,183,126,1363,169,779,541,250,88,96,124,176,182,125,1359,164,769,538,36,1,-2,3,0,2,0,14,1,1,-2,1782,2063,2100,2319,2431,2547,2468,2308,2882,2768,3055,3054,10.142589,11.67868885,9.682240561,10.13001258,8.331464095,9.120770482,9.776753744,8.487208347,8.705310239,8.426883526,7.409358844,7.19695111,7.700305413,7.742684776,8.780081392,8.961316453,9.247439051,9.795272716,9.065529973,9.66439789,2.733230151,4.481737737,1.981935149,2.387327806,-0.448617297,0.159454029,0.529314693,-1.308064369,-0.360219734,-1.237514364,0.428096289,0.359847556,0.194944441,0.193567119,-0.032044093,-0.031890806,-0.124544634,-0.152100508,-0.300183112,-0.088393883,2.469786281,2.780640202,3.833907336,5.484401716,5.864068959,4.018241541,42.43858393,5.140997171,23.3842644,15.94036359,2.89788257,3.140487757,4.028851777,5.677968836,5.832024866,3.986350735,42.31403929,4.988896663,23.08408129,15.85196971
492,50,3,5,13,189,Georgia,McDuffie County,21875,21865,21803,21614,21630,21506,21529,21470,21481,21517,21545,21317,21162,-62,-189,16,-124,23,-59,11,36,28,-228,-155,84,304,301,299,307,267,310,281,280,261,270,113,241,190,247,210,240,214,246,282,250,288,-29,63,111,52,97,27,96,35,-2,11,-18,0,-3,-9,-8,-8,-8,-13,-14,-16,-18,-13,-32,-250,-86,-170,-62,-77,-72,16,47,-220,-124,-32,-253,-95,-178,-70,-85,-85,2,31,-238,-137,-1,1,0,2,-4,-1,0,-1,-1,-1,0,318,319,320,314,287,268,275,266,287,287,265,265,14.00373126,13.92100638,13.86313056,14.26745672,12.41889346,14.4350539,13.07037537,13.00450513,12.17861976,12.71216366,11.10164221,8.787346221,11.45215134,9.759498083,11.1630503,9.964843659,11.44239267,13.09739446,11.66534459,13.55964123,2.902089044,5.133660161,2.410979229,4.507958638,1.255843159,4.47021024,1.627982697,-0.092889322,0.513275162,-0.847477577,-0.138194716,-0.416242716,-0.370919881,-0.371790403,-0.372101677,-0.60534097,-0.651193079,-0.743114579,-0.839904811,-0.612067139,-11.51622636,-3.977430395,-7.882047478,-2.881375624,-3.581478639,-3.35265768,0.744220661,2.182899076,-10.26550324,-5.838178865,-11.65442108,-4.393673111,-8.252967359,-3.253166028,-3.953580316,-3.95799865,0.093027583,1.439784497,-11.10540805,-6.450246004
493,50,3,5,13,191,Georgia,McIntosh County,14333,14332,14312,14226,13887,14030,14067,14033,14068,14092,14243,14294,14387,-20,-86,-339,143,37,-34,35,24,151,51,93,25,135,109,137,125,114,112,121,105,107,103,11,124,105,117,121,146,131,145,132,126,143,14,11,4,20,4,-32,-19,-24,-27,-19,-40,0,0,0,0,0,-1,5,3,3,3,2,-33,-97,-356,119,33,2,49,45,176,66,131,-33,-97,-356,119,33,1,54,48,179,69,133,-1,0,13,4,0,-3,0,0,-1,1,0,71,84,124,71,71,71,71,70,71,72,71,71,9.461069451,7.754419664,9.814808181,8.89774709,8.113879004,7.971246575,8.59375,7.411328745,7.499036339,7.182455284,8.690167496,7.469853804,8.381989469,8.613019184,10.39145908,9.323511619,10.29829546,9.317098994,8.830640922,9.971758307,0.770901955,0.284565859,1.432818713,0.284727907,-2.277580071,-1.352265044,-1.704545455,-1.905770249,-1.331604584,-2.789303023,0.0,0.0,0.0,0.0,-0.071174377,0.355859222,0.213068182,0.21175225,0.210253355,0.139465151,-6.797953606,-25.32636147,8.52527134,2.349005232,0.142348754,3.487420377,3.196022727,12.42279866,4.625573816,9.1349674,-6.797953606,-25.32636147,8.52527134,2.349005232,0.071174377,3.843279599,3.409090909,12.63455091,4.835827172,9.274432551
